Date,Predicted_20%,Actual
2010-08-13,16013.166523204982,16119.77
2010-08-13,18416.299772344682,17467.33
2010-08-13,5680.643569126675,5995.34
2010-08-13,62.50979378771403,95.22
2010-08-13,9628.804316964284,9976.1
2010-08-13,2027.691352291047,1934.51
2010-08-13,7711.836029436385,6694.81
2010-08-13,31833.34829975818,34379.27
2010-08-13,21392.223864583328,21656.44
2010-08-13,321.8859639939807,324.38
2010-08-13,896.4781101938886,955.23
2010-08-13,11844.0860461077,13312.0
2010-08-13,2687.51763746086,2795.0
2010-08-13,17299.9184343378,16884.83
2010-08-13,1201.590367755708,928.0
2010-08-13,6307.119244315012,6397.17
2010-08-13,742.1162524850026,613.91
2010-08-13,29.501467329720295,0.5
2010-08-13,1029.8020849740165,1579.87
2010-08-13,642.2789013301305,743.54
2010-08-13,77041.84125399927,76608.54
2010-08-13,1203.7396849488757,1427.0
2010-08-13,6198.450080764043,6697.33
2010-08-13,34574.688483398444,33733.57
2010-08-13,496.81967628842324,441.5
2010-08-13,6183.756512071396,5734.99
2010-08-13,74866.32616418651,69939.1
2010-08-13,6303.568260660808,6460.92
2010-08-13,5155.865760470921,4523.76
2010-08-13,9269.683957403275,9692.73
2010-08-13,508.786643217541,589.54
2010-08-13,3562.937968914697,2766.33
2010-08-13,67118.83221875,68517.79
2010-08-13,3159.8855895724823,2939.14
2010-08-13,9804.86392745148,9703.54
2010-08-13,5054.358118966238,5055.42
2010-08-13,15484.609830299018,15854.1
2010-08-13,4395.301212088448,4393.74
2010-08-13,1.3357573610336062,2.96
2010-08-13,5790.140549374535,6154.49
2010-08-13,13440.651298072453,11108.65
2010-08-13,13849.826864990231,12251.77
2010-08-13,15644.053560384109,14457.62
2010-08-13,11.69446426028297,10.0
2010-08-13,68405.58386272323,67119.15
2010-08-13,2100.470971527099,2017.93
2010-08-13,6982.408407052176,6401.72
2010-08-13,16012.424547119139,15284.73
2010-08-13,29515.46182142857,29453.95
2010-08-13,16501.85791510459,15947.15
2010-08-13,4766.187433392237,5075.2
2010-08-13,419.6356118113199,342.0
2010-08-13,12503.676364687963,11866.77
2010-08-13,24399.490315871466,23611.08
2010-08-13,14586.30203002929,16193.2
2010-08-13,18172.406001650852,16831.58
2010-08-13,10026.132815016974,9329.48
2010-08-13,5264.6950621163505,4708.46
2010-08-13,24566.148990734284,19047.04
2010-08-13,2255.584862554641,2190.68
2010-08-13,73846.61187332589,73105.63
2010-08-13,38128.34993131511,37565.43
2010-08-13,11566.276615315755,11557.19
2010-08-13,6290.144752546038,6352.28
2010-08-13,5197.737532738094,2450.0
2010-08-13,6443.794116420202,6474.48
2010-08-13,3876.473153657459,3718.17
2010-08-13,29261.45298401988,26475.79
2010-08-13,2777.4226200212747,2580.8
2010-08-13,14693.782070087736,14526.22
2010-08-13,5328.251639241536,3186.17
2010-08-13,749.1773390539261,884.12
2010-08-13,10826.084314522881,10984.66
2010-08-13,17242.521337937127,17168.99
2010-08-13,23006.733323784723,23370.97
2010-08-13,5954.9647425789,5714.54
2010-08-13,417.9733110689436,304.39
2010-08-13,1012.5254195968826,1209.29
2010-08-13,20293.372045828673,20302.22
2010-08-13,7224.736042724081,7748.43
2010-08-13,14941.499249081566,16137.41
2010-08-13,9832.020999593098,10425.45
2010-08-13,4155.417997184632,4452.37
2010-08-13,26918.01803199405,28923.62
2010-08-13,2780.290049348377,2587.94
2010-08-13,21771.08806045387,20615.74
2010-08-13,7021.675321695964,6523.5
2010-08-13,24.64057260408288,2.0
2010-08-13,3467.310276386563,4898.76
2010-08-13,17167.94045982143,16013.43
2010-08-13,13578.612958217074,14405.93
2010-08-13,1076.4072340545654,1216.6
2010-08-13,69187.80311569944,63175.29
2010-08-13,81884.48632161457,84371.01
2010-08-13,16500.360083356587,15879.31
2010-08-13,17261.769198416572,15468.16
2010-08-13,87171.45163058036,89620.53
2010-08-13,1554.0588453384996,1363.19
2010-08-13,95.9102940252395,72.97
2010-08-13,910.7387066445522,1.13
2010-08-13,1299.533185058594,1138.0
2010-08-13,4094.4174105205234,4283.53
2010-08-13,759.529430754162,919.12
2010-08-13,1021.7554940072924,708.5
2010-08-13,13441.423617431643,14029.31
2010-08-13,29487.4088514695,28251.65
2010-08-13,2668.532829039559,2571.89
2010-08-13,3110.62933470517,3831.71
2010-08-13,14081.765877743677,13994.18
2010-08-13,10820.079480864026,9930.44
2010-08-13,33255.15875000775,31419.18
2010-08-13,9199.052999372208,9120.65
2010-08-13,15.347573068686888,21.92
2010-08-13,27150.97351132348,32422.5
2010-08-13,6740.028995983305,6476.62
2010-08-13,24688.6548148484,22756.39
2010-08-13,50773.972885602685,52058.46
2010-08-13,30004.3525485491,29130.75
2010-08-13,46617.69285772413,49865.02
2010-08-13,4526.390032307943,3599.36
2010-08-13,4602.940356061662,5040.19
2010-08-13,15901.788133176773,16209.08
2010-08-13,8381.347613693966,9317.46
2010-08-13,24966.962081728972,20533.96
2010-08-13,48167.11091201637,45127.78
2010-08-13,7902.474041364398,7455.5
2010-08-13,786.5521990603493,685.18
2010-08-13,515.3990570925756,527.64
2010-08-13,9057.212908063613,8613.66
2010-08-13,10898.754086914065,10045.72
2010-08-13,16853.097932128912,16354.05
2010-08-13,71946.30950995165,71766.77
2010-08-13,4714.894283482143,4550.05
2010-08-13,41178.45054036459,44843.77
2010-08-13,9119.297884509859,9213.34
2010-08-13,9672.99016588774,9798.34
2010-08-13,23893.92019763764,23952.81
2010-08-13,8178.551621837799,8772.57
2010-08-13,42.046601995854154,33.5
2010-08-13,74448.13119791666,70739.32
2010-08-13,795.8060602111817,739.96
2010-08-13,14625.503847516738,14586.43
2010-08-13,16711.13878164527,15843.06
2010-08-13,6822.6421946963355,7775.46
2010-08-13,33089.57637526352,32682.71
2010-08-13,1803.885163937523,1583.74
2010-08-13,11293.896098609559,10888.0
2010-08-13,1788.191937496609,1687.09
2010-08-13,2162.981858879453,2333.98
2010-08-13,8733.972514055526,9192.32
2010-08-13,49151.65320224143,49340.19
2010-08-13,37456.75293731398,37679.38
2010-08-13,14377.120116408572,14463.82
2010-08-13,42332.66667328559,40403.77
2010-08-13,32118.652178093707,32198.13
2010-08-13,425.83435928708025,431.2
2010-08-13,15800.032819417316,14942.41
2010-08-13,44221.251849454384,44512.75
2010-08-13,3103.3219344918393,3938.68
2010-08-13,20046.689769639754,23429.12
2010-08-13,32170.672640811008,31185.34
2010-08-13,1146.0292457842145,1208.15
2010-08-13,4503.5460063244045,3631.01
2010-08-13,4856.727311523438,4534.03
2010-08-13,17708.3858519694,17989.07
2010-08-13,452.0469163752964,474.24
2010-08-13,6472.892341118706,8014.47
2010-08-13,32610.575037217877,34009.2
2010-08-13,5184.445806508867,5281.42
2010-08-13,7552.462970889135,7587.51
2010-08-13,3383.468015825544,5032.87
2010-08-20,57723.23560542225,56136.88
2010-08-20,23730.46522228422,29374.35
2010-08-20,4296.826556068058,4233.98
2010-08-20,2912.5477064441493,3037.0
2010-08-20,10432.864210844495,9911.96
2010-08-20,16811.92419882348,16269.21
2010-08-20,21636.227263113844,22014.39
2010-08-20,22070.338088843935,31789.86
2010-08-20,1515.5799253728956,1467.47
2010-08-20,12293.609716680621,12278.43
2010-08-20,11053.718816894532,12220.13
2010-08-20,612.9979138081867,741.65
2010-08-20,3687.187286813887,3518.23
2010-08-20,191.9220038969857,112.75
2010-08-20,15.341854404568673,22.24
2010-08-20,30865.3851734561,31816.96
2010-08-20,32056.785257153708,31028.74
2010-08-20,19.676282893485492,11.96
2010-08-20,1245.6253742588588,1148.7
2010-08-20,12721.503920005369,17338.44
2010-08-20,6173.908107753211,7233.56
2010-08-20,9520.045663702103,10751.74
2010-08-20,25236.882145050542,26640.84
2010-08-20,4307.76579433865,4925.15
2010-08-20,4772.8309607107985,4365.12
2010-08-20,24018.261092587425,47167.02
2010-08-20,17635.42263769531,19441.48
2010-08-20,1733.0454819946287,1522.67
2010-08-20,16386.843226070345,17316.95
2010-08-20,50.64137204665231,60.0
2010-08-20,7117.5616797340035,6825.8
2010-08-20,23656.068101097466,23822.38
2010-08-20,8996.68570708938,8302.0
2010-08-20,8.520888824559394,15.0
2010-08-20,2570.5961699490026,2616.0
2010-08-20,9237.588147873652,8527.12
2010-08-20,810.4337466399363,909.97
2010-08-20,409.52894215211404,352.0
2010-08-20,6717.415083908808,8461.08
2010-08-20,17545.52006763083,18496.91
2010-08-20,21.304717907616077,30.0
2010-08-20,14945.433655397443,16832.83
2010-08-20,136.6213916061038,220.3
2010-08-20,20871.954366373695,21053.87
2010-08-20,68446.19441387648,59227.62
2010-08-20,30911.74519505673,31912.63
2010-08-20,1058.1299084986128,1028.95
2010-08-20,1869.3026708868117,2068.3
2010-08-20,741.5955141170441,86.19
2010-08-20,4589.167445562983,4364.17
2010-08-20,137565.01847656252,135342.59
2010-08-20,8562.942457380024,8856.78
2010-08-20,39458.78679586744,39258.57
2010-08-20,20036.52838706752,16775.7
2010-08-20,29816.206690181676,25874.58
2010-08-20,22791.144738684274,22920.64
2010-08-20,27102.57786659459,18992.13
2010-08-20,13602.869608956473,11859.51
2010-08-20,1077.6285194891063,1073.68
2010-08-20,8520.14945335364,7567.33
2010-08-20,1330.2958698221844,1312.68
2010-08-20,1550.9946879679367,1404.88
2010-08-20,567.3175899004256,666.02
2010-08-20,4679.076636461047,2994.72
2010-08-20,78.82760033425829,114.97
2010-08-20,2807.745829616002,2923.6
2010-08-20,31757.953846819204,32681.01
2010-08-20,150474.85676258686,147664.3
2010-08-20,1851.3847958170568,2306.89
2010-08-20,21535.475823056175,20481.9
2010-08-20,1987.9934167880099,594.5
2010-08-20,2048.5831890161908,1815.57
2010-08-20,12551.086885594928,12011.35
2010-08-20,12482.428004379033,11302.2
2010-08-20,72598.90466434152,81679.06
2010-08-20,1907.5164483104884,1880.0
2010-08-20,12321.838261811752,11354.46
2010-08-20,325.2268332570394,396.0
2010-08-20,37125.661437686016,41890.85
2010-08-20,23376.933091370593,23530.97
2010-08-20,47399.67662230284,50477.16
2010-08-20,15769.38413351004,12781.65
2010-08-20,12013.59220455884,14890.73
2010-08-20,534.8466074958983,440.0
2010-08-20,3508.509806315105,3761.32
2010-08-20,2473.0848501935693,2086.96
2010-08-20,10841.257900495255,10290.8
2010-08-20,1093.1307428114148,1009.96
2010-08-20,8884.38053975617,11771.75
2010-08-20,18239.016067987348,20959.69
2010-08-20,14767.389539794927,15162.86
2010-08-20,6679.24349071103,8819.32
2010-08-20,9636.273497924805,8641.71
2010-08-20,33694.637130580355,33965.41
2010-08-20,424.88124849737267,502.0
2010-08-20,102652.67911830354,103205.3
2010-08-20,100.50765333716076,123.0
2010-08-20,6398.938804927768,5928.18
2010-08-20,14964.2140359468,15447.16
2010-08-20,6095.568064999534,6543.98
2010-08-20,6982.648266485305,8338.92
2010-08-20,11110.784231298057,10592.72
2010-08-20,1690.7907987254307,1660.49
2010-08-20,17224.380633355035,17119.8
2010-08-20,1476.8249065682548,1252.25
2010-08-20,4581.445099634563,4756.1
2010-08-20,4233.922316223145,7222.85
2010-08-20,9398.829121954057,9519.5
2010-08-20,18072.513859898154,18610.9
2010-08-20,4.718986966772684,-11.28
2010-08-20,1421.5040904206774,2053.83
2010-08-20,2795.0401120184474,3714.52
2010-08-20,47263.93570893787,44705.31
2010-08-20,49.06398674131764,24.0
2010-08-20,2473.618094066802,2643.67
2010-08-20,12174.894446044922,13444.97
2010-08-20,29820.742987118676,27864.75
2010-08-20,604.8821482603282,659.8
2010-08-20,3544.215906488327,3271.23
2010-08-20,5835.9582791147395,6789.89
2010-08-20,22.47011479372827,8.4
2010-08-20,4052.1494397437677,3676.72
2010-08-20,10880.505420433406,12770.54
2010-08-20,46470.14758426337,50056.04
2010-08-20,3031.515638156467,2959.0
2010-08-20,11907.085725959016,11612.43
2010-08-20,1316.7394161357577,1110.84
2010-08-20,25.21159816350255,50.22
2010-08-20,4908.70278365474,6244.7
2010-08-20,5923.389337926031,5310.2
2010-08-20,156.00868499501544,175.57
2010-08-20,5341.734847022646,6803.84
2010-08-20,13426.275205159509,11407.94
2010-08-20,10630.104457054498,9216.75
2010-08-20,61449.262474795374,59544.59
2010-08-20,3772.222548206148,3294.58
2010-08-20,36067.136079287586,42222.34
2010-08-20,20667.534169503342,21479.25
2010-08-20,9165.955762141153,8893.6
2010-08-20,79794.97425583402,82729.5
2010-08-20,62.29730021367754,24.0
2010-08-20,97.35329822452485,70.63
2010-08-20,1039.2923151797343,1368.98
2010-08-20,9073.495977021716,9605.08
2010-08-20,19477.39391370809,16465.65
2010-08-20,479.21813992327725,613.5
2010-08-20,8540.742430768696,8368.72
2010-08-20,4570.084336669921,6009.23
2010-08-20,14814.569537307012,16289.59
2010-08-20,5790.373036760601,6191.75
2010-08-20,16178.44499677967,16084.83
2010-08-20,83923.5421486235,86362.65
2010-08-20,14952.840499930244,14115.85
2010-08-20,661.296844825018,634.65
2010-08-20,12596.248981433688,13314.18
2010-08-20,30808.85817215402,33965.3
2010-08-20,74.59098527702452,117.41
2010-08-20,8615.060302722752,8397.51
2010-08-20,6366.539695864725,9631.41
2010-08-20,15013.542350190666,13961.5
2010-08-20,196.1589601085602,158.4
2010-08-20,10104.538854329425,10539.64
2010-08-20,11730.79032474966,11914.2
2010-08-20,14023.961195917038,13735.64
2010-08-20,19662.964279963417,19472.3
2010-08-20,5631.0546319638215,5149.12
2010-08-20,39147.45036583892,35896.53
2010-08-20,44631.73834523811,45228.85
2010-08-20,40743.88679882812,42892.11
2010-08-20,26525.76717552549,27141.23
2010-08-20,602.320288545639,640.17
2010-08-20,42301.978696428574,39222.07
2010-08-20,32266.64668698847,36211.48
2010-08-20,8586.546299223399,9071.76
2010-08-20,3378.7775196649472,4060.73
2010-08-20,1122.870208257766,1160.97
2010-08-20,974.9988257526217,883.7
2010-08-20,26153.597696033303,26331.51
2010-08-20,11727.711611583887,12346.26
2010-08-20,1878.977445998419,1817.86
2010-08-20,22029.464619326638,20910.98
2010-08-20,924.2632857142858,710.0
2010-08-20,13694.620062720885,12242.83
2010-08-20,5008.896300139894,5543.87
2010-08-20,4761.594988092333,5234.84
2010-08-20,3287.2097999180387,2850.12
2010-08-20,27857.779679811516,31744.89
2010-08-20,36661.30896104037,35092.46
2010-08-20,4611.567247424898,4809.67
2010-08-20,66307.11220755828,68599.87
2010-08-20,75866.41230710567,77941.75
2010-08-20,26626.49312782963,25373.41
2010-08-20,996.330324717204,1122.16
2010-08-20,105.50996878628503,113.0
2010-08-20,5184.727444808717,5382.12
2010-08-20,1184.0582328607466,1118.25
2010-08-20,6721.320651181179,6678.7
2010-08-20,668.9353934064593,615.95
2010-08-20,45298.4009437469,47336.49
2010-08-20,17557.54768634905,17247.91
2010-08-20,22883.841164527523,27404.32
2010-08-20,1026.2994732191298,1099.25
2010-08-20,6087.511838022383,5474.0
2010-08-20,7995.554878789991,9005.28
2010-08-20,11706.29973768446,11815.71
2010-08-20,44603.066555710575,32518.04
2010-08-20,33020.33704878162,30719.41
2010-08-20,7417.260434566437,6757.2
2010-08-20,348.6479778264363,415.52
2010-08-20,2369.2285062837145,2109.62
2010-08-20,28143.2667667372,28157.76
2010-08-20,5799.7081658993675,5612.43
2010-08-20,637.9032439226424,694.86
2010-08-20,4410.425005504789,5705.5
2010-08-20,244.8584380094134,401.97
2010-08-20,2130.8396994222003,2252.31
2010-08-20,32.7672549713112,4.64
2010-08-20,333.20762986900695,450.27
2010-08-20,25646.210588169648,26071.34
2010-08-20,122054.9344109003,124601.48
2010-08-20,11585.472118334575,11251.68
2010-08-20,15449.177983096168,14156.07
2010-08-20,8633.90422556269,10119.89
2010-08-20,6869.059672061013,9086.44
2010-08-20,13002.942242129373,13030.73
2010-08-20,9066.215871155753,9031.01
2010-08-20,10876.237992536271,11675.49
2010-08-20,3478.619277079265,3350.33
2010-08-20,474.3619358404251,747.59
2010-08-20,3260.826253278988,4112.93
2010-08-20,64254.24423146079,64396.29
2010-08-20,1051.560661192395,739.5
2010-08-20,16262.397138659197,17529.6
2010-08-20,29932.32421284412,29126.35
2010-08-20,5315.085541015627,5372.16
2010-08-20,65242.29198167783,68671.0
2010-08-20,18536.399698330963,18190.54
2010-08-20,5265.413458455405,4874.91
2010-08-20,25576.229523484013,23577.76
2010-08-20,49.16706240862893,99.5
2010-08-20,25298.73081175595,26463.15
2010-08-20,16826.222999930244,16420.34
2010-08-20,16.40164836768309,9.42
2010-08-20,8161.3642690313445,7890.47
2010-08-20,94910.54208928572,97917.66
2010-08-20,8924.7461117234,8525.4
2010-08-20,11145.67040726144,12614.92
2010-08-20,13.69122783027084,11.47
2010-08-20,2725.842011223202,2182.22
2010-08-20,18922.801361374626,17996.5
2010-08-20,634.936757458157,695.63
2010-08-20,14226.999850237165,15736.5
2010-08-20,6887.420781842911,8075.78
2010-08-20,21646.931677292596,21037.69
2010-08-20,1529.321119806199,2106.0
2010-08-20,38245.12818164063,40846.53
2010-08-20,65357.17775576639,62938.19
2010-08-20,986.3026979420979,995.67
2010-08-20,6538.365277189708,4866.84
2010-08-20,4477.423253603982,5079.11
2010-08-20,4231.922031462171,4443.57
2010-08-20,8156.567242722281,7881.5
2010-08-20,5064.095387997582,4873.67
2010-08-20,1297.051015165057,993.02
2010-08-20,31177.36051134673,30733.26
2010-08-20,15813.51523811849,18728.18
2010-08-20,2872.3065064209873,3231.25
2010-08-20,2962.463639078777,4158.0
2010-08-20,13828.713767260362,14533.01
2010-08-20,35006.74697750806,33405.15
2010-08-20,29346.953865327385,28801.37
2010-08-20,2019.2826785714287,3092.0
2010-08-20,9283.162790527342,9967.32
2010-08-20,9296.240843308224,9904.87
2010-08-20,2556.5188923397964,2162.9
2010-08-20,116594.03927542159,116334.3
2010-08-20,51737.29933496093,50953.42
2010-08-20,65744.15005927578,61928.98
2010-08-20,12835.694301339285,12362.87
2010-08-20,524.2815593617757,838.95
2010-08-20,1438.4219433608284,1322.44
2010-08-20,22649.597977391793,26259.71
2010-08-20,77.54514329839039,178.0
2010-08-20,13855.347295503165,16545.45
2010-08-20,219.46545935028317,72.0
2010-08-20,6010.893696509951,5912.17
2010-08-20,11585.903504452663,11878.83
2010-08-20,4657.671056070965,4453.71
2010-08-20,52056.25775960287,42921.4
2010-08-20,369.8840789302038,373.1
2010-08-20,81757.4849703311,83185.04
2010-08-20,23735.915316177965,24844.07
2010-08-20,32179.04194233631,30932.55
2010-08-20,183.3027932973589,216.49
2010-08-20,3737.526276035854,3744.74
2010-08-20,7152.205403413321,7067.21
2010-08-20,4461.656924525669,5140.56
2010-08-20,12925.895611793158,13589.31
2010-08-20,44649.47108835566,33773.29
2010-08-20,30994.913773825032,32113.39
2010-08-20,5857.230448003859,6009.92
2010-08-20,9849.708509626118,13495.37
2010-08-20,6688.994806983585,6355.79
2010-08-20,945.7328965076266,1109.52
2010-08-20,65580.49407040549,66734.92
2010-08-20,102920.9669324777,99530.83
2010-08-20,17847.25561094835,18042.55
2010-08-20,38624.11545452009,46879.64
2010-08-20,99992.65896750992,99463.21
2010-08-20,3130.5603936467232,2902.66
2010-08-20,6417.299306539869,6139.77
2010-08-20,780.2962761179607,815.91
2010-08-20,28294.510269926526,28636.31
2010-08-20,156.37241459328789,105.87
2010-08-20,9056.830320068362,8656.21
2010-08-20,14052.791549142019,15003.33
2010-08-20,18830.510036504835,18255.16
2010-08-20,3349.054049511137,3273.04
2010-08-20,6217.1260853659005,7054.21
2010-08-20,5180.105060045999,6366.43
2010-08-20,7950.240773170109,9430.67
2010-08-20,73075.15368303572,72884.18
2010-08-20,15193.76175762649,14240.82
2010-08-20,136.18957853062946,119.22
2010-08-20,88040.0687312128,88744.63
2010-08-20,72338.88241071426,72517.76
2010-08-20,19051.981659179684,18074.84
2010-08-20,17896.88085284133,17360.58
2010-08-20,15655.68498261564,14457.43
2010-08-20,4842.430875386555,4620.94
2010-08-20,28305.469480445503,29041.27
2010-08-20,78661.53736142111,71333.58
2010-08-20,22639.030975237176,22898.92
2010-08-20,706.017869487702,599.42
2010-08-20,33084.87813978795,33946.18
2010-08-20,8746.289561122347,8171.88
2010-08-20,4177.295719488234,4118.11
2010-08-20,69539.26547116815,84028.02
2010-08-20,1106.8234721950953,1040.99
2010-08-20,4014.1758748866496,3624.73
2010-08-20,532.7268116665795,694.89
2010-08-20,20481.43336979167,19112.21
2010-08-20,6331.578294921874,5992.13
2010-08-20,12491.277219342917,14021.89
2010-08-20,16.495680711416973,9.96
2010-08-20,899.7403928571428,1088.0
2010-08-20,9042.947211065384,5826.14
2010-08-20,32846.90127701822,33710.53
2010-08-20,4646.660235566638,4608.15
2010-08-20,9834.522668468657,9663.36
2010-08-20,25416.31509094432,24365.75
2010-08-20,8360.831128813243,7834.41
2010-08-20,18131.9129406622,17485.6
2010-08-20,17891.47874931021,17192.87
2010-08-20,54301.00095163689,54052.27
2010-08-20,17285.330934570316,16628.23
2010-08-20,656.3140292125885,580.8
2010-08-20,15975.753642822265,15646.43
2010-08-20,10521.036232363747,11634.58
2010-08-20,6645.635554617744,7143.56
2010-08-20,1232.8633034294976,1020.4
2010-08-20,12324.867228387744,16892.48
2010-08-20,11558.39791934834,10644.22
2010-08-20,4313.82498617699,3288.0
2010-08-20,7398.2920611456,6216.89
2010-08-20,5588.462347144718,5290.35
2010-08-20,698.4721868431454,712.78
2010-08-20,774.5785778205507,485.0
2010-08-20,6326.117597319103,6167.71
2010-08-20,8791.79481233724,8429.63
2010-08-20,163.6505064315796,159.79
2010-08-20,74105.99795238096,88255.03
2010-08-20,657.2570919432868,678.56
2010-08-20,9363.644609805155,9399.08
2010-08-20,19519.556083635598,18383.65
2010-08-20,3135.1107558012463,2794.18
2010-08-20,7488.215665724982,6265.52
2010-08-20,23505.81260707522,24156.71
2010-08-20,24773.416772809713,23465.32
2010-08-20,6733.989382564485,7650.4
2010-08-20,4104.9028619617275,4113.67
2010-08-20,109.42734135055542,84.21
2010-08-20,44679.95379734005,36736.65
2010-08-20,21571.160927804125,20487.1
2010-08-20,591.5035740251087,574.86
2010-08-20,13695.741365327383,13147.72
2010-08-20,30285.96135039992,28796.42
2010-08-20,77.19081861786616,51.49
2010-08-20,9914.775366513206,10415.24
2010-08-20,21347.32511097935,20771.85
2010-08-20,35668.259580450154,35527.92
2010-08-20,15141.119982363749,15743.29
2010-08-20,2368.577740797255,2151.5
2010-08-20,7054.283288643974,7517.27
2010-08-20,16604.155937500003,15627.58
2010-08-20,885.5321428571427,783.0
2010-08-20,1280.4471902865455,1201.18
2010-08-20,12730.606282191682,13492.04
2010-08-20,493.30395782107405,453.99
2010-08-20,14376.169486281618,14748.9
2010-08-20,14023.743901692707,13469.76
2010-08-20,42159.92318508185,44820.97
2010-08-20,12019.453631622799,13253.07
2010-08-20,20424.09292259579,21062.68
2010-08-20,23.773597096735877,85.0
2010-08-20,42978.30839122955,41495.16
2010-08-20,9580.787154692152,9174.83
2010-08-20,87507.98556584824,86867.73
2010-08-20,6265.180932911707,6909.07
2010-08-20,4189.254055530368,4562.31
2010-08-20,6760.353605532693,7170.25
2010-08-20,59026.95594405693,63615.21
2010-08-20,18499.609039008246,17962.5
2010-08-20,8557.911335202172,5754.7
2010-08-20,5032.7047607654395,4475.78
2010-08-20,14725.837103259857,13963.25
2010-08-20,7155.688422630675,6993.57
2010-08-20,743.2693935931977,500.0
2010-08-20,9744.080947288878,9649.37
2010-08-20,65.24948713011969,27.78
2010-08-20,4720.339354294549,4777.19
2010-08-20,5516.705639067151,5248.28
2010-08-20,6124.896819882348,7868.78
2010-08-20,3261.480951584589,3025.0
2010-08-20,39.57722537120278,59.9
2010-08-20,29414.816447219117,30723.89
2010-08-20,72426.56544884673,69146.41
2010-08-20,37040.863122674855,34388.26
2010-08-20,5422.53936251395,5659.02
2010-08-20,1381.3833362107048,1654.64
2010-08-20,7453.0240452784,7254.9
2010-08-20,6160.785605108353,5373.38
2010-08-20,15261.372177959143,15846.31
2010-08-20,53910.752227632074,49965.36
2010-08-20,17176.761812639514,15806.8
2010-08-20,485.61250035385854,405.37
2010-08-20,14752.885452636718,16055.51
2010-08-20,3599.6495154709582,2187.9
2010-08-20,36622.16088092912,35642.53
2010-08-20,-23.966965243112472,45.0
2010-08-20,16149.866634835378,17085.12
2010-08-20,18167.151927687875,17154.27
2010-08-20,26032.34455533853,24946.77
2010-08-20,6822.705228457495,6354.08
2010-08-20,2959.9082563534694,3326.36
2010-08-20,15698.436123163132,16484.82
2010-08-20,12679.301390954395,13431.07
2010-08-20,51.099785114459465,60.0
2010-08-20,6413.069677850632,5777.21
2010-08-20,30410.38398677766,31506.64
2010-08-20,13846.006964425222,12426.42
2010-08-20,5461.778031389509,5671.16
2010-08-20,77493.98170293898,80919.57
2010-08-20,32376.963458891365,32007.07
2010-08-20,34.02716215778533,19.9
2010-08-20,10665.088241768975,9702.27
2010-08-20,20030.05453965154,20749.53
2010-08-20,58536.01188183593,60156.48
2010-08-20,5115.450974859329,4783.38
2010-08-20,219.87888737778442,187.98
2010-08-20,3638.186321632991,3230.82
2010-08-20,376.41277574645153,108.0
2010-08-20,16737.987152594585,19160.22
2010-08-20,5316.445094930013,5452.41
2010-08-20,22407.376428710944,26863.17
2010-08-20,6705.849264636813,6515.05
2010-08-20,2973.131862394787,2666.66
2010-08-20,4117.749713902065,3484.52
2010-08-20,67751.18643824403,70232.93
2010-08-20,58.24445467518436,47.0
2010-08-20,10767.23685012091,10662.45
2010-08-20,5408.189482782273,5915.4
2010-08-20,1349.275527621315,1801.79
2010-08-20,44032.20243466332,41101.93
2010-08-20,4015.594198788598,4225.21
2010-08-20,10552.037996994746,10471.0
2010-08-20,30800.885676548547,31390.27
2010-08-20,24080.62685005115,26023.41
2010-08-20,64371.57954478236,70711.67
2010-08-20,82548.71706436013,89745.33
2010-08-20,50.43818474435807,102.51
2010-08-20,64.73267711857386,55.75
2010-08-20,2327.267180248442,2449.0
2010-08-20,17968.765048262343,17024.83
2010-08-20,4034.9159938180114,3402.18
2010-08-20,1430.758378400046,1282.95
2010-08-20,716.1483995201473,759.86
2010-08-20,2012.408524475097,2148.24
2010-08-20,5458.321905029297,3529.58
2010-08-20,7247.503094430105,7649.54
2010-08-20,536.5212677299863,665.6
2010-08-20,1808.145908235096,2359.86
2010-08-20,22516.453553850446,24034.51
2010-08-20,5402.585121326265,4946.29
2010-08-20,18035.83250725446,17821.71
2010-08-20,1875.4290425226122,1898.73
2010-08-20,5125.619740104555,4693.8
2010-08-20,1023.2083674963092,859.5
2010-08-20,1440.597567595951,1435.58
2010-08-20,11635.285863548635,13108.87
2010-08-20,17935.415367536276,18268.36
2010-08-20,23509.394720407192,25811.44
2010-08-20,2926.8353801579547,4065.55
2010-08-20,14867.293222020706,16454.46
2010-08-20,189.23664334142774,140.8
2010-08-20,4455.859131952196,4632.64
2010-08-20,7913.037293991815,8272.44
2010-08-20,21.034741623522745,17.85
2010-08-20,10039.431606856084,9716.24
2010-08-20,7543.696435605001,7740.37
2010-08-20,8916.1133324459,8233.82
2010-08-20,284.78660803949265,252.37
2010-08-20,1000.1315501120428,954.1
2010-08-20,14127.997801699685,14042.14
2010-08-20,5546.412647751583,5213.61
2010-08-20,6739.890951456706,6788.53
2010-08-20,4498.7838736504455,3136.17
2010-08-20,30102.886419689363,30198.85
2010-08-20,14718.767123329768,16202.03
2010-08-20,35870.70763403708,35299.74
2010-08-20,3204.7515974382677,2372.99
2010-08-20,1009.1549166114442,923.0
2010-08-20,1828.1076814633325,2061.25
2010-08-20,327.58094167630645,333.73
2010-08-20,8928.21397488064,7954.52
2010-08-20,50180.01841196987,63242.68
2010-08-20,1842.2566649639796,1877.4
2010-08-20,7433.708156610395,6712.09
2010-08-20,135.6515898931594,92.5
2010-08-20,14682.716799595426,13973.38
